NPI_1,ZIP1,Lat1,Long1,City1,State1,Influence score_1,NPI_2,ZIP2,Lat2,Long2,City2,State2,Influence score_2,PM_ID Score,Panel Score,Trial Score,Affiliation Score,Events Score,Overall Connection Strength,No. of Connections
1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,21
1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,21
1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,21
1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,28
1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,28
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,18
1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,18
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1255669503,2111,42.3472,-71.0627,Boston,Massachusetts,1.58,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,23
1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,23
1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1255669503,2111,42.3472,-71.0627,Boston,Massachusetts,1.58,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,18
1043326713,2111,42.3512,-71.0587,Boston,Massachusetts,2.13,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,18
1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,18
1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,21
1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,21
1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,21
1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,21
1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,21
1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,21
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1255669503,2111,42.3472,-71.0627,Boston,Massachusetts,1.58,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,27
1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,27
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1255669503,2111,42.3472,-71.0627,Boston,Massachusetts,1.58,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,18
1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,18
1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1487018578,2111,42.3462,-71.0637,Boston,Massachusetts,0.54,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1255669503,2111,42.3472,-71.0627,Boston,Massachusetts,1.58,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1457514440,2111,42.3477,-71.0622,Boston,Massachusetts,2.16,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1164469813,2111,42.3492,-71.0607,Boston,Massachusetts,5.37,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1417565029,2111,42.3497,-71.0602,Boston,Massachusetts,1.42,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1255345559,2111,42.3502,-71.0597,Boston,Massachusetts,2.23,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1487948444,2111,42.3517,-71.0582,Boston,Massachusetts,0.78,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1174647036,2111,42.3532,-71.0567,Boston,Massachusetts,2.29,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1073561163,2111,42.3537,-71.0562,Boston,Massachusetts,1.25,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,18
1053428474,2111,42.3547,-71.0552,Boston,Massachusetts,2.34,1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,0,0,0,1,0,1,18
1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1871904094,2111,42.3482,-71.0617,Boston,Massachusetts,1.27,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1972820918,2111,42.3487,-71.0612,Boston,Massachusetts,0.92,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1902959554,2111,42.3507,-71.0592,Boston,Massachusetts,3.07,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1629171830,2111,42.3522,-71.0577,Boston,Massachusetts,0.77,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1558308874,2111,42.3527,-71.0572,Boston,Massachusetts,2.53,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1831501402,2111,42.3542,-71.0557,Boston,Massachusetts,1.02,0,0,0,1,0,1,18
1528083086,2111,42.3557,-71.0542,Boston,Massachusetts,1.51,1609345222,2111,42.3552,-71.0547,Boston,Massachusetts,0.86,0,0,0,1,0,1,18
1124133038,2114,42.3557,-71.0729,Boston,Massachusetts,2.66,1790726917,29425,32.784,-79.949,Charleston,South Carolina,3,0.32,0,0,0,0,0.32,53
1124133038,2114,42.3557,-71.0729,Boston,Massachusetts,2.66,1396027520,2139,42.364,-71.103,Cambridge,Massachusetts,1.69,0.2,0,0,0,0,0.2,53
1124133038,2114,42.3557,-71.0729,Boston,Massachusetts,2.66,1235101890,2115,42.3265,-71.1086,Boston,Massachusetts,6.33,0.2,0,0,0,0,0.2,53
1275988750,2114,42.3602,-71.0684,Boston,Massachusetts,1.74,1669448734,26506,39.6432,-79.9633,Morgantown,West Virginia,2.46,0.2,0,0,0,0,0.2,53
1275988750,2114,42.3602,-71.0684,Boston,Massachusetts,1.74,1467426718,26506,39.6417,-79.9648,Morgantown,West Virginia,3.17,0.2,0,0,0,0,0.2,53
